authors,bestsellers-rank,categories,description,dimension-x,dimension-y,dimension-z,edition,edition-statement,for-ages,format,id,illustrations-note,image-checksum,image-path,image-url,imprint,index-date,isbn10,isbn13,lang,publication-date,publication-place,rating-avg,rating-count,title,url,weight
[2787],,"[1459, 2998]","In this reference, Celeste Yarnall examines nutrition as preventative medicine, vitamins and mineral supplements, and herbal remedies and homeopathic treatments for cats. Also included is a complete section on the astrological cat to help you see how an understanding of your feline's sun sign can provide special insight into caring for your pet.",152.0,228.0,31.75,,,,1.0,9781885203632,b&w,16416b4a279acf98d900bb54bc9bd494,full/4/8/f/48fc5c62071d2804aef734b1eed5c334535644b9.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8852/9781885203632.jpg,,,1885203632,9781885203632,en,1998-07-01 00:00:00,,3.89,37.0,Natural Cat Care : Celeste Yarnall's Complete Guide to Holistic Health Care for Cats,/Natural-Cat-Care-Celeste-Yarnall/9781885203632,566.99
[8227],501774.0,"[2488, 2490, 2498, 2608, 2613]","It's challenging enough to be a normal high school senior -- but Caitlin O'Conner has a host of new difficulties to deal with in the third book of Melody Carlson's widely popular and fascinating teen series. Time is critical to help the orphans in Mexico, missions-minded Caitlin believes, but Mom and Dad are set on her attending college. Meanwhile, her relationship with Josh takes on a serious tone via e-mail -- threatening her commitment to ""kiss dating goodbye."" When Beanie begins dating an African-American, Caitlin's concern over dating seems to be misread as racism. One thing is obvious: God is at work through this dynamic girl in very real but puzzling ways. A soul-stretching time of racial reconciliation at school and within her church helps her discover God's will as never before.",130.0,209.0,17.0,,,12-17,1.0,9781576738900,,f959aeacdb5c0a60c0cab518c5801d1b,full/9/c/8/9c8c28024c83adff9b9616d3feeaa7404269ad34.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5767/9781576738900.jpg,,,1576738906,9781576738900,en,2002-03-06 00:00:00,,4.0,1357.0,Who I Am,/Who-I-Am-Melody-Carlson/9781576738900,227.0
[15172],2428567.0,"[787, 3332, 796, 3341, 833, 3378, 2791]","The Parents' Guide to Alternatives in Education  is the first book to describe the full range of current alternatives in education. It highlights some of the current trends in education and then deals in detail with twenty-three different education alternatives. For each it gives the history, philosophy, practice, a description of a representative school, and a resource section including sources of more information and suggestions for further reading.",203.0,235.0,20.0,,,,1.0,9781570620676,,7d14fdf5b2bc9d9890d8bec64feea71e,full/4/5/6/4569afb74754f0ba6bdf1b308d15e6450781036b.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5706/9781570620676.jpg,,,1570620679,9781570620676,en,1997-06-15 00:00:00,,3.93,15.0,Parent's Guide To Alternatives In Education,/Parents-Guide-Alternatives-Education-Ronald-Koetzsch/9781570620676,539.0
[15495],338182.0,"[334, 335, 341, 2622, 344, 362]","Like Wescott's extraordinary novella The Pilgrim Hawk (which Susan Sontag described in The New Yorker as belonging among the treasures of 20th-century American literature), Apartment in Athens concerns an unusual triangular relationship. In this story about a Greek couple in Nazi-occupied Athens who must share their living quarters with a German officer, Wescott stages an intense and unsettling drama of accommodation and rejection, resistance and compulsion--an account of political oppression and spiritual struggle that is also a parable about the costs of closeted identity.",125.0,200.0,20.0,,Main,,1.0,9781590170816,,7d2e22fe8f6216264870ad3c4d26c768,full/3/3/b/33b166f53e512a54b0d57bfaca37719e20ce81ce.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5901/9781590170816.jpg,NYRB Classics,,1590170814,9781590170816,en,2008-11-04 00:00:00,,3.69,338.0,Apartment In Athens,/Apartment-Athens-Glenway-Wescott/9781590170816,318.0
[4389],343789.0,"[334, 339, 2620]","Der  sympathische sizilianische Commissario Salvo Montalbano ermittelt wieder: Beim Schwimmen im Meer vor seinem Haus in Marinella findet er eine Leiche. Der namenlose Tote ist einer der vielen illegalen Einwanderer, die nachts von Schleppern auf Booten vor der Küste abgesetzt werden. Als Montalbano kurze Zeit später einem Flüchtlingskind zu helfen versucht, erweist sich das als eine Tat mit fatalen Folgen.",121.0,168.0,20.0,,"25, Aufl.",,1.0,9788838918605,,a1242759d207db15bdcd965997f007e7,full/3/c/b/3cb003065153133ec4b5ca25b1d700e74d7a8fa2.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9788/8389/9788838918605.jpg,,,8838918600,9788838918605,it,2003-03-22 00:00:00,,4.08,4653.0,Il giro di boa,/Il-giro-di-boa-Andrea-Camilleri/9788838918605,217.0
[16001],1218843.0,"[247, 376, 985, 988, 2452]","You know there is a novel locked inside of you--chock-full of conflict, humor, irony, enthralling events and fascinating characters. What you don't know is how to set it free.",134.0,203.0,8.0,,,,1.0,9780380776887,,296c28c2d8ce0fba190fdd892ad52e52,full/2/7/f/27f8d1947d470c6e5191fce3f418e546f56217f1.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3807/9780380776887.jpg,AVON BOOKS,,038077688X,9780380776887,en,2000-10-24 00:00:00,,3.37,35.0,So You want to Write a Novel ?,/So-You-want-Write-Novel-Lou-Stanek/9780380776887,155.0
[16121],795906.0,"[2734, 3124, 3181, 3216, 2802]","A unique approach to Buddhism, What Would Buddha Do? shows that anyone can find guidance in Buddha&;s teachings. It demonstrates how to use the advice of Buddha to become a better person at work, at home, and in society. Presented in a reader-friendly format, with each page offering a question, a Buddhist quote, and advice from the author, What Would Buddha Do? applies this question to 101 problems confronted in everyday life and reveals how Buddha&;s teachings are still meaningful after 2,500 years.",135.0,182.0,10.16,,First Trade Paper Edition,,1.0,9781569752982,,d6a8e4bd04e8d927c48bb4a4924fbb3c,full/3/d/9/3d9d636b2fa27ab84e78118844cbff90afb2d94c.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5697/9781569752982.jpg,,,1569752982,9781569752982,en,2002-02-28 00:00:00,,3.57,320.0,What Would Buddha Do? : 101 Answers to Life's Daily Dilemmas,/What-Would-Buddha-Do-Franz-Metcalf/9781569752982,147.0
"[17037, 17038]",,"[1459, 2998]","This engagingly written book, which reads like a combination of James Herriot and a veterinary version of Dr. Spock, offers practical advice in the form of true-life tales and case histories from Dr. Howard Padwee's 44 years of experience.  As Padwee describes his often hilarious, always illuminating encounters with his feline patients, he imparts plenty of nitty-gritty information about cat care.",152.0,241.0,19.05,,,,2.0,9781576300305,,99ec189a8fcc2d146f7642db72c2f0a5,full/9/6/c/96cafe685476396e28e9e3ebdb18cdd138651821.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5763/9781576300305.jpg,,,1576300307,9781576300305,en,2001-03-01 00:00:00,,3.4,40.0,The Cat Who Couldn't See in the Dark : Veterinary Mysteries and Advice on Feline Care and Behavior,/Cat-Who-Couldnt-See-Dark-S-Howard-Padwee/9781576300305,499.0
[17163],710343.0,"[2649, 3121, 707, 841]","Perhaps the most vitriolic attack ever launched on the American way of living--from politicians to professors to businessmen to Mom to sexual mores to religion--""Generation of Vipers""?ranks with the works of De Tocqueville and Emerson in defining the American character and malaise.",141.0,205.0,26.0,Annotated,2nd ed.,,1.0,9781564781468,,932c3d3280d05baad621e7c6995ad81e,full/1/5/a/15a3d3ce4f921aecb386958500253a4c9940bd42.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5647/9781564781468.jpg,,,1564781461,9781564781468,en,1996-09-19 00:00:00,,3.88,144.0,Generation of Vipers,/Generation-Vipers-Philip-Wylie/9781564781468,445.0
[17294],96769.0,"[334, 336, 2617, 339, 2620]","Detective Milo Dragovitch spends too much time boozing until he gets caught up in a case involving two-bit criminals and an old lady on the run. His friends call him Milo. No one has ever called him Bud except his father, long dead, and now Sarah Weddington, stirring painful memoires and offering him his first case since he abandoned his private practice and took a job marking time on the night shift for Haliburton Security. The case seems almost too easy, hardly worth the large fee, just to satisfy this old woman's curiosity. But things are soon exploding all over the place and Milo is turning up grenades, machine guns, a kilo of marijuana and a bag of coke . . . and suddenly Milo is on the run.",133.0,203.0,21.08,,Vintage Books,,1.0,9780394725765,,100a95e8930a4a79410b6d9eeaf7fc21,full/0/f/0/0f00453ba8d6eff7adf413945acf5ecd27a598ef.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3947/9780394725765.jpg,Vintage Books,,039472576X,9780394725765,en,1984-10-01 00:00:00,,4.08,910.0,Dancing Bear,/Dancing-Bear-J-Crumley/9780394725765,272.0
"[1176, 1449]",972128.0,"[2679, 912]","The M3 and M5 family of light tanks were the culmination of American tank development of the 1930s. However, by the time of the outbreak of World War II, they were approaching obsolescence. First entering combat in the autumn of 1941 in the Western Desert with the British Army, the Stuart quickly showed that it was inadequate in tank fighting. They proved more suitable in the Pacific theater than in Europe, and fought successfully in many of the major battles. This title shows three different ways of building these popular tanks, covering construction, painting and weathering, as well as illustrating the vehicles in diorama settings.",185.0,250.0,6.1,,,,1.0,9781841767635,110 colour illustrations,39a6312ffab1356f14ec4c97b746594b,full/5/2/8/528a07b4ea5d05035a35b81b3240b88554901060.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8417/9781841767635.jpg,Osprey Publishing,,1841767638,9781841767635,en,2003-12-01 00:00:00,,3.0,5.0,Modelling the M3/M5 Stuart Light Tank,/Modelling-M3-M5-Stuart-Light-Tank-Steven-Zaloga/9781841767635,275.0
[17631],454086.0,"[2488, 2499, 2597, 2600]","In this ""funny and irreverent"" (School Library Journal, starred review) debut novel, Rachel Cohn, coauthor of Nick and Norah's Infinite Playlist, tells the story of a spirited, rebellious, and teen in New York City for the first time. After getting tossed from her posh boarding school, wild, willful, and coffee addicted Cyd Charisse returns to San Francisco to live with her parents. But there's no way Cyd can survive in her parents' pristine house. Lucky for Cyd she's got Gingerbread, her childhood rag doll and confidante, and her new surfer boyfriend. When Cyd's rebelliousness gets out of hand, her parents ship her off to New York City to spend the summer with ""Frank real-dad,"" her biological father. Trading in her parents for New York City grunge and getting to know her bio-dad and step-sibs is what Cyd has been waiting for her whole life. But summer in the city is not what Cyd expects--and she's far from the daughter or sister that anyone could have imagined.",138.0,180.0,15.0,,Reprint ed.,12-17,1.0,9780689860201,,dac50f466c076a99587c413b097ee8b3,full/3/0/1/301387fe90ec2f28d15f202cdae0996290f2084b.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/6898/9780689860201.jpg,,,068986020X,9780689860201,en,2003-06-01 00:00:00,,3.63,10695.0,Gingerbread,/Gingerbread-Rachel-Cohn/9780689860201,163.0
[11906],,"[2865, 2866]",Includes over 150 spicy recipes for vegetarian and vegan cooks.,,,,,,,1.0,9780749911621,,d9f083c9c171c71b1df27f6dc2d66ba1,full/c/5/4/c54131edf2f9629d3c02b7930a4c98e2517c8162.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7499/9780749911621.jpg,PIATKUS BOOKS,,074991162X,9780749911621,,1987-08-01 00:00:00,,3.75,12.0,Curry Club Indian Vegetarian,/Curry-Club-Indian-Vegetarian-Pat-Chapman/9780749911621,
[18173],50010.0,"[2488, 2499, 2596]","Winner of the Angus Book Award, THE EDGE is crackly with tension. How will this mother and son escape their abuser and start a new life?",132.0,197.0,15.0,,,12-17,1.0,9781842550946,,7549e4623e080622e794acba0ff758eb,full/3/1/5/315f49ad23afabbc388254b91bcd589d9afa69b9.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8425/9781842550946.jpg,Orion Children's Books (an Imprint of The Orion Publishing Group Ltd ),,1842550942,9781842550946,en,2007-05-03 00:00:00,,3.69,335.0,The Edge,/Edge-Alan-Gibbons/9781842550946,172.0
"[18437, 18438]",925157.0,"[2644, 2679, 2687, 902]","Osprey's study of the German commanders of World War I (1914-1918). The turn of the 20th century saw Imperial Germany as essentially a militarist state, whose growing industrial resources and wealth were harnessed to the task of increasing German military power, at a time of aggressive expansionist diplomacy in competition with Britain and France. After her victories over Austria in the 1860s and France in 1870, Germany's General Staff enjoyed tremendous professional prestige throughout Europe, and was the model for all aspects of command and control. The German army was essentially that of Prussia, Bavaria and Saxony with smaller contingents from the lesser states. Its generals were the men who planned, initiated, and to a large extent controlled the course of World War I.",197.61,233.68,5.84,,,,1.0,9781841765587,55,7c3eded6859b503ccd0411eac460ddd4,full/3/a/1/3a1da4db27717ec0ea0d0040a491eab33f8aa237.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8417/9781841765587.jpg,Osprey Publishing,,1841765589,9781841765587,en,2003-12-01 00:00:00,,3.25,4.0,The Kaiser's Warlords,/Kaisers-Warlords-Ronald-Pawly/9781841765587,213.19
[13642],722161.0,"[2728, 3120, 3121, 3224, 2819, 2853]","Beginning with Buber's seminal essay on mysticism, this book offers texts down the centuries from oriental, pagan, Gnostic, Eastern Orthodox, Catholic, Jewish and Muslim sources. It aims to convey some quality of an experience that is essentially beyond the power of words to capture.",139.0,214.0,14.0,,,,1.0,9780815604228,,7599a7654ab2abd6ebd71c399de4e57e,full/a/e/c/aece2c6244048193f3f88c2a949593c85830e9d1.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8156/9780815604228.jpg,,,081560422X,9780815604228,en,1996-11-01 00:00:00,,4.15,40.0,Ecstatic Confessions : The Heart of Mysticism,/Ecstatic-Confessions-Martin-Buber/9780815604228,235.87
[9145],461438.0,[2865],This collection of recipes provides a variety of summer outdoor feasts suitable for vegetarians and vegans.,156.0,234.0,7.37,,,,1.0,9781897766552,,afe898d7dd7b9efad0e3dc98c44df2d5,full/9/8/d/98d0544f00133df91d838609ce56eb831b910413.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8977/9781897766552.jpg,,,1897766556,9781897766552,en,2000-05-01 00:00:00,,3.33,3.0,Vegan Barbecues and Buffets,/Vegan-Barbecues-Buffets-Linda-Majzlik/9781897766552,159.0
[2645],586220.0,[2865],"Another gorgeous new edition from the queen of healthy cooking! Whether it's to boost and maintain health with a very pure diet, or for reasons of conscience and personal choice, vegan food is ever popular.",159.0,216.0,14.0,New edition,New edition,,1.0,9780722540060,"(2 colour, 25 line drawings)",d3551d65bde528839fbb2902535efb6a,full/0/0/4/004691d78f52650960652b113ccf22c89352555d.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7225/9780722540060.jpg,THORSONS,,072254006X,9780722540060,en,2001-01-01 00:00:00,,3.87,45.0,Vegan Feasts : Essential Vegetarian Collection,/Vegan-Feasts-Rose-Elliot/9780722540060,345.0
[602],320774.0,"[334, 335, 339, 2620, 362]",Selected by the Modern Library as one of the 100 best novels of all time - Nominated as one of America's best-loved novels by PBS's The Great American Read Introduction by Caryl Phillips,133.0,203.0,9.0,,Reprint,,1.0,9780375753770,,07e3f1a15c8da9bb4d11ee71b61925b2,full/a/b/b/abb63e073552da029f98a7999fb6a187e1f13ac7.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3757/9780375753770.jpg,Modern Library Inc,,037575377X,9780375753770,en,1999-09-15 00:00:00,,3.37,4178.0,Heart of Darkness : and Selections from The Congo Diary,/Heart-Darkness-Joseph-Conrad/9780375753770,140.0
[16267],333209.0,"[334, 339, 2620, 350, 2624]","A contemporary noir,  Already Dead is the tangled story of Nelson Fairchild Jr., disenfranchised scion to a northern California land fortune. A relentless failure, Nelson has botched nearly every scheme he's attempted to pull off. Now his future lies in a potentially profitable marijuana patch hidden in the lush old-growth redwoods on the family land.",133.0,203.0,27.43,,Harperperennial ed.,,1.0,9780060929091,,808a28afb6bf2fa4eb5f24e0666dac3b,full/e/1/0/e10f4addd5ebe1533dfff56434ad34839bfc6b79.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0609/9780060929091.jpg,HarperPerennial,,006092909X,9780060929091,en,1998-06-01 00:00:00,,3.69,2293.0,Already Dead : A California Gothic,/Already-Dead-Denis-Johnson/9780060929091,340.0
[2900],386003.0,"[2865, 2866]","Many Italian dishes are traditionally vegetarian, focusing on grains, legumes, vegetables and fruits, and vegan cook Bryanna Clark Grogan takes readers on a tour of tempting possibilities in this cookbook.",178.0,203.0,16.76,,,,1.0,9781570670558,,8c1167e1802ed100da856565fd3a43fc,full/6/d/6/6d608f12a488988fa554f1d1bc949bd28b145915.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5706/9781570670558.jpg,,,1570670552,9781570670558,en,1998-08-01 00:00:00,,3.94,96.0,Noona's Italian Kitchen : Delicious Homestyle Vegan Cuisine,/Noonas-Italian-Kitchen-Bryanna-Clark-Grogan/9781570670558,426.38
[21339],407408.0,"[2770, 2788, 2865]","Filled with revealing statistics, illuminating discussions, and detailed exposTs, a powerful guide shows why adopting a vegetarian diet for personal health also helps the well-being of the Earth by providing a wealth of valuable information relevant to nutrition, heart disease, cancer, agribusiness, and bioengineering. Original. 75,000 first printing.",153.0,229.0,31.75,,,,1.0,9781573247023,,c71137e18d5957d406f6d68a17e3db62,full/1/a/c/1ac63c43e9824f325d11f33c675447d48a64bc82.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5732/9781573247023.jpg,,,1573247022,9781573247023,en,2001-08-01 00:00:00,,4.28,3819.0,The Food Revolution : How Your Diet Can Help Save Your Life and Our World (For Readers of Whole and The China Study),/Food-Revolution-John-Robbins/9781573247023,748.43
[5939],1230591.0,"[3120, 3122, 3129, 1520, 1521, 1562]","Writing with bracing intelligence and clarity, internationally renowned evolutionist and bestselling author Stephen Jay Gould sheds new light on a dilemma that has plagued thinking people since the Renaissance: the rift between science and religion. Instead of choosing them, Gould asks, why not opt for a golden mean that accords dignity and distinction to each realm? In his distinctively elegant style, Gould offers a lucid, contemporary principle that allows science and religion to coexist peacefully in a position of respectful noninterference. Science defines the natural world; religion our moral world in recognition of their separate spheres of influence. In exploring this thought-provoking concept, Gould delves into the history of science, sketching affecting portraits of scientists and moral leaders wrestling with matters of faith and reason. Stories of seminal figures such as Galileo, Darwin, and Thomas Henry Huxley make vivid his argument that individuals and cultures must cultivate both a life of the spirit and a life of rational inquiry in order to experience the fullness of being human. In Rocks of Ages, Gould's passionate humanism, ethical discernment, and erudition are fused to create a dazzling gem of contemporary cultural philosophy.",122.0,211.0,14.0,,Reprint,,1.0,9780345450401,,55f0349ca01b9f54f16e8aef98bd37e4,full/5/2/f/52f4ce384b1bee98b0487cc535f52ab3539c6bca.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3454/9780345450401.jpg,,,034545040X,9780345450401,en,2002-02-26 00:00:00,,3.52,982.0,Rocks of Ages : Science and Religion in the Fullness of Life,/Rocks-Ages-Stephen-Jay-Gould/9780345450401,204.0
